id,start_date,end_date,lat,lon,rooms,bedrooms,bathrooms,surface_total,price,anio,mes,zona_lat,zona_lon,zona,mes_cont
ucdXwrCmtm3QZSFD+1djMA==,2020-09-18,9999-12-31,-34.8746777341,-56.0340680167,3.0,2.0,2.0,118.0,370000.0,2020,9,2,5,2_5,9
kqNw1gYtMZZ7iEo98I74aw==,2020-09-18,9999-12-31,-34.9025003,-56.1957721,3.0,2.0,1.0,62.0,125000.0,2020,9,1,0,1_0,9
DhDkmpsqXDG10RMdJQ0tXQ==,2020-09-18,2020-10-14,-34.9101772,-56.1656784,3.0,2.0,1.0,50.0,176000.0,2020,9,1,1,1_1,9
6mQpnz3HW3eouuVUIUl/vw==,2020-09-18,2021-05-24,-34.9062082,-56.1369254,4.0,3.0,2.0,111.0,265000.0,2020,9,1,2,1_2,9
g4/YMV2ci+mGytnYmPk0sg==,2020-09-18,2021-01-05,-34.9146481,-56.1613727,4.0,3.0,3.0,81.0,278000.0,2020,9,0,1,0_1,9
90sJyIG8TgsQoGTvu6xxXw==,2020-09-18,9999-12-31,-34.9081372,-56.19349,8.0,3.0,3.0,504.0,650000.0,2020,9,1,0,1_0,9
xSFPSUEh73k6Q2qbvQROYA==,2020-09-18,9999-12-31,-34.8949581,-56.1686404,5.0,4.0,3.0,175.0,278000.0,2020,9,1,1,1_1,9
AssEwqLvafyfqUvRWKCfRg==,2020-09-18,9999-12-31,-34.9009386,-56.1698983,6.0,5.0,1.0,68.0,148000.0,2020,9,1,1,1_1,9
mic/0ehQg/VEf70+xmBYUA==,2020-07-07,2021-04-09,-34.88220596,-56.15548706,3.0,2.0,1.0,30.0,84700.0,2020,7,2,1,2_1,7
gB+XDvCoAiLYCFaopIxWjw==,2020-07-07,2020-10-01,-34.9098320007,-56.1343002319,3.0,2.0,2.0,140.0,510000.0,2020,7,1,2,1_2,7
6omaUp25BkPJw2G21GKUfw==,2020-07-07,2020-10-01,-34.9098320007,-56.1343002319,3.0,2.0,2.0,140.0,510000.0,2020,7,1,2,1_2,7
sLAO9wppebXNaMvGXYjFxQ==,2020-07-07,2020-08-10,-34.9098320007,-56.1343002319,3.0,1.0,1.0,59.0,295000.0,2020,7,1,2,1_2,7
hzzAq1dPxwzaXHdUs54UcA==,2020-07-07,2020-08-10,-34.9098320007,-56.1343002319,3.0,1.0,1.0,59.0,295000.0,2020,7,1,2,1_2,7
j9W0324XUAYrVapcvf4DUQ==,2020-07-07,2020-08-10,-34.9098320007,-56.1343002319,3.0,1.0,1.0,59.0,295000.0,2020,7,1,2,1_2,7
8Qp6Xc5QYd1fjn1GYdY+vg==,2020-07-07,2020-08-10,-34.9102706909,-56.1342658997,3.0,1.0,1.0,50.0,277000.0,2020,7,1,2,1_2,7
aQLloeATGNEASBCe1A+kmA==,2020-07-07,2020-08-10,-34.9098320007,-56.1343002319,3.0,1.0,1.0,71.0,270000.0,2020,7,1,2,1_2,7
9wndiIvXmS6KxC3/GQHu+Q==,2020-07-07,2020-08-10,-34.9098320007,-56.1343002319,3.0,1.0,1.0,71.0,270000.0,2020,7,1,2,1_2,7
pZ/XUJaDgWvp4m1GiGn1Hw==,2020-07-07,2020-08-28,-34.908405304,-56.1425704956,3.0,2.0,1.0,37.0,110000.0,2020,7,1,2,1_2,7
LvNzhb8ogG8jYpf0X4j7CA==,2020-07-07,2020-08-28,-34.908405304,-56.1425704956,3.0,2.0,1.0,37.0,110000.0,2020,7,1,2,1_2,7
YunzxbUOGg3FZiZBe5hzZA==,2020-07-07,2020-08-28,-34.908405304,-56.1425704956,3.0,2.0,1.0,37.0,110000.0,2020,7,1,2,1_2,7
qleamHb/xr3X/X2L6HzRJQ==,2020-07-07,2021-06-08,-34.9192962646,-56.1639976501,1.0,2.0,1.0,39.0,119000.0,2020,7,0,1,0_1,7
sVXBFNcsOVNR8ktdT4RCFg==,2020-07-07,2020-07-13,-34.9076198,-56.1622676,1.0,2.0,1.0,68.0,105000.0,2020,7,1,1,1_1,7
5/xNGyhZjb8VON4PHvTwOw==,2020-07-07,2021-01-29,-34.9132068,-56.1558856,2.0,1.0,1.0,45.0,121000.0,2020,7,1,1,1_1,7
eD3ge9K+kQx2xU8zM8auoA==,2020-07-07,2021-06-08,-34.9067214,-56.1743671,3.0,2.0,2.0,89.0,185000.0,2020,7,1,1,1_1,7
2dFt5oX6AVZXqmSlqm0TcQ==,2020-07-07,2020-07-09,-34.917333,-56.1552684,4.0,3.0,2.0,136.0,305000.0,2020,7,0,1,0_1,7
76Zcn2mLgqnRFWRq7Ncc5Q==,2020-05-22,9999-12-31,-34.8867774183,-56.1053565968,1.0,2.0,1.0,26.0,88000.0,2020,5,2,3,2_3,5
XlDNhCfxrmtrUMM2fXnoeA==,2020-05-22,2020-10-01,-34.8969447,-56.1159918,3.0,3.0,3.0,108.0,325000.0,2020,5,1,2,1_2,5
zevKC5vdQcoH+HXN5+6lIg==,2021-03-23,9999-12-31,-34.90733,-56.140687,1.0,2.0,1.0,68.0,122000.0,2021,3,1,2,1_2,15
+qG2DR4PkmQsM5OrV88v2A==,2021-03-23,9999-12-31,-34.90733,-56.140687,1.0,2.0,1.0,68.0,117000.0,2021,3,1,2,1_2,15
GiikVLJGtviNjX3Nle6WPA==,2021-03-23,9999-12-31,-34.90733,-56.140687,1.0,2.0,1.0,68.0,122000.0,2021,3,1,2,1_2,15
TpHRyWFZEAmCycxaDByedw==,2021-03-23,9999-12-31,-34.90733,-56.140687,2.0,2.0,1.0,68.0,155000.0,2021,3,1,2,1_2,15
6SzXoVfu4540IpkaWr30UQ==,2021-03-23,9999-12-31,-34.90733,-56.140687,2.0,2.0,1.0,68.0,160000.0,2021,3,1,2,1_2,15
b8GOI17gcFoLMq6bJ7IEVw==,2021-03-23,9999-12-31,-34.90733,-56.140687,2.0,2.0,1.0,68.0,165000.0,2021,3,1,2,1_2,15
fTmCoZS9qvatidabm2ITlw==,2021-03-23,2021-06-05,-34.9043621,-56.1295928,3.0,3.0,5.0,270.0,1040000.0,2021,3,1,2,1_2,15
HKpngYf3IAwvTDt5uITeGw==,2021-03-23,2021-04-20,-34.9242899,-56.1541092,3.0,2.0,2.0,96.0,375000.0,2021,3,0,1,0_1,15
hyqXxYYNq3UjPMbP//8XfQ==,2021-03-23,2021-04-20,-34.9242899,-56.1541092,3.0,2.0,2.0,171.0,700000.0,2021,3,0,1,0_1,15
NT86PwxcQY00+i6TvwUDgw==,2021-03-23,2021-06-05,-34.9089477,-56.1348452,3.0,2.0,3.0,130.0,400000.0,2021,3,1,2,1_2,15
EoXi5VPTrJUhJT+JEWZucw==,2021-01-13,9999-12-31,-34.8856384,-56.1407562,2.0,1.0,1.0,33.0,65000.0,2021,1,2,2,2_2,13
b5B8+PNJ4rX6NndOGTTB/w==,2021-01-13,2021-01-27,-34.8953338,-56.1835091,2.0,2.0,1.0,68.0,79000.0,2021,1,1,0,1_0,13
2ZLu5OEC30dD1DEz/k/oFA==,2021-01-13,9999-12-31,-34.8865884,-56.1239593,3.0,2.0,1.0,47.0,119000.0,2021,1,2,2,2_2,13
DTCxvcWEVtjbB/x7K0rpQw==,2021-01-13,2021-05-13,-34.8975072,-56.1794982,4.0,3.0,2.0,107.0,139900.0,2021,1,1,1,1_1,13
zl/vkf0Fj2xlPt4cqLOdQQ==,2020-11-23,9999-12-31,-34.9070981543,-56.1444753359,3.0,2.0,1.0,34.0,120000.0,2020,11,1,2,1_2,11
O8MV+SSgiTqeSgap35nTJw==,2020-11-23,9999-12-31,-34.9070981543,-56.1444753359,3.0,1.0,1.0,56.0,167000.0,2020,11,1,2,1_2,11
79AZoD2O2TkQN8qeFbicmQ==,2020-11-23,9999-12-31,-34.9070981543,-56.1444753359,3.0,1.0,1.0,48.0,169500.0,2020,11,1,2,1_2,11
2WvlJfU7VudoVXqQd77WDg==,2020-11-23,2021-05-31,-34.9075218,-56.1438209,3.0,1.0,1.0,56.0,158000.0,2020,11,1,2,1_2,11
cN4iGbLgO0/8UBu4qx9Yfw==,2020-11-23,9999-12-31,-34.887836,-56.1554071,3.0,2.0,1.0,60.0,140000.0,2020,11,2,1,2_1,11
YQEZi5Vr//gQ/vKIo69Rqg==,2020-11-23,2020-12-01,-34.9157348,-56.1508687,3.0,3.0,2.0,120.0,304000.0,2020,11,0,1,0_1,11
8/iZ/wNTMfot+NxDiZEecw==,2020-11-23,2021-02-03,-34.9147499,-56.1597347,3.0,3.0,1.0,66.0,215000.0,2020,11,0,1,0_1,11
CS3Wt8FvN3qYftqkw8Y4HA==,2020-04-21,9999-12-31,-34.9071651,-56.1633587,3.0,4.0,5.0,256.0,480000.0,2020,4,1,1,1_1,4
VxlREWl15iT5QJpOe5svEg==,2020-04-21,2020-11-19,-34.8729215,-56.0540364,3.0,2.0,2.0,128.0,320000.0,2020,4,3,4,3_4,4
2QUY9h1zOz3eTpSO61j02A==,2020-07-18,2020-11-25,-34.8828132,-56.157457,2.0,1.0,1.0,43.0,109000.0,2020,7,2,1,2_1,7
nhIGJCY6F1SkgEPuGhbbMA==,2020-07-18,2021-06-08,-34.8884372,-56.1836247,2.0,1.0,1.0,86.0,129500.0,2020,7,2,0,2_0,7
Lc8Vg2oDdKQe+NOvPGYvFQ==,2020-07-18,2021-06-08,-34.8884372,-56.1836247,3.0,2.0,1.0,76.0,140000.0,2020,7,2,0,2_0,7
xe37w/4b+pLbMkUA5gWvDQ==,2020-07-18,2021-06-08,-34.87039,-56.1793717,3.0,2.0,1.0,77.0,129000.0,2020,7,3,1,3_1,7
M7kM4q2z5vfYEWDEY5UV9A==,2020-07-18,2021-06-08,-34.8884372,-56.1836247,4.0,3.0,2.0,147.0,239000.0,2020,7,2,0,2_0,7
zPc2pqOF+yDvnP63adDA6Q==,2020-07-18,2021-06-08,-34.9192199,-56.1499788,3.0,3.0,2.0,68.0,395000.0,2020,7,0,1,0_1,7
Y88nXKMBXqJ6VnEs9qdtuQ==,2020-11-09,9999-12-31,-34.9085287,-56.155762,3.0,2.0,2.0,68.0,240000.0,2020,11,1,1,1_1,11
oTc51AJtRmX+onFc048l3w==,2020-11-09,2021-02-11,-34.8985171,-56.170385,8.0,2.0,2.0,68.0,180000.0,2020,11,1,1,1_1,11
1jSs4nUxLwXMXX+GBqQVTQ==,2021-03-01,2021-06-05,-34.89529,-56.174048,3.0,2.0,1.0,90.0,173000.0,2021,3,1,1,1_1,15
b5T69Bzd1fIxVrlc4Wel7A==,2021-03-01,2021-05-11,-34.8974196,-56.1733612,3.0,2.0,1.0,90.0,173000.0,2021,3,1,1,1_1,15
3Onv3Tq4cJ/LYhrDpHq8HQ==,2021-03-01,2021-04-30,-34.8924034,-56.0924802,3.0,2.0,2.0,70.0,215000.0,2021,3,2,3,2_3,15
2TC3uUkg/abX2eBBcUrx1A==,2021-03-01,2021-06-05,-34.9125887,-56.1560391,3.0,2.0,1.0,62.0,158000.0,2021,3,1,1,1_1,15
R8kf/Q01slnQxtnkUsSe1w==,2021-03-01,2021-06-05,-34.8613777,-56.1854242,4.0,3.0,1.0,58.0,120000.0,2021,3,3,0,3_0,15
vjVPvZQ7voKgXEYdzkAGuA==,2020-08-03,2020-10-25,-34.8958903041,-56.0973188857,3.0,2.0,2.0,83.0,300000.0,2020,8,1,3,1_3,8
CJ6yc01TSpc+6+1PsboF3A==,2020-08-03,2020-10-25,-34.8958903041,-56.097297428,3.0,3.0,3.0,127.0,395000.0,2020,8,1,3,1_3,8
ntml8DlpvYQ4BwilYCytVA==,2020-08-03,2020-09-10,-34.905022,-56.1286059,3.0,3.0,3.0,250.0,820000.0,2020,8,1,2,1_2,8
ETiPFBldSPkc7zUFokKjpw==,2020-08-03,2020-09-10,-34.9116783142,-56.1726760864,3.0,1.0,1.0,74.0,174000.0,2020,8,1,1,1_1,8
zbk96bDXxMxkaSWRUrhc6g==,2020-08-03,2020-09-21,-34.8897503366,-56.1547171751,3.0,2.0,1.0,68.0,168000.0,2020,8,2,1,2_1,8
muJ5Ry/cMVX5IKfzgOqWUw==,2020-08-03,2020-10-25,-34.8958903041,-56.0973188857,3.0,2.0,2.0,83.0,300000.0,2020,8,1,3,1_3,8
tK//Gnp3P5DVRBn1lUeBGw==,2020-08-03,2020-10-25,-34.8719664,-56.1624994,3.0,2.0,1.0,65.0,162000.0,2020,8,3,1,3_1,8
a+IO20xA+9OC1hnmke8iSQ==,2020-08-03,2020-09-22,-34.9059032,-56.1756976,3.0,2.0,1.0,92.0,179000.0,2020,8,1,1,1_1,8
CcICL3sApCiD0BnwJUcRUQ==,2020-08-03,9999-12-31,-34.9030195,-56.1533625,3.0,2.0,1.0,59.0,177000.0,2020,8,1,1,1_1,8
Uyqhj9BsDg+VnVDay0eCmA==,2020-08-03,2020-10-25,-34.906826,-56.141936,4.0,3.0,1.0,70.0,264000.0,2020,8,1,2,1_2,8
KjXisUgNBw/HcywY1dpzdw==,2020-08-03,2020-10-25,-34.9150727,-56.1518524,4.0,3.0,1.0,89.0,370000.0,2020,8,0,1,0_1,8
2dcbORKNlAh5Etq8SigPlA==,2020-06-11,2021-05-04,-34.906824,-56.14326,3.0,2.0,1.0,68.0,122000.0,2020,6,1,2,1_2,6
6IwBArxvb/t9g902jx3taQ==,2020-06-11,2021-05-05,-34.907521,-56.14382,3.0,2.0,1.0,68.0,125500.0,2020,6,1,2,1_2,6
RCQG1IGr1LZYeST07Q9B0w==,2020-06-11,2021-03-02,-34.906824,-56.14326,3.0,2.0,1.0,68.0,135000.0,2020,6,1,2,1_2,6
KsFjFGX/q5xcB2Pt6ZpZbA==,2020-06-11,2021-05-04,-34.906824,-56.14326,3.0,2.0,1.0,68.0,110000.0,2020,6,1,2,1_2,6
YYgdboU7+UQdBptczWyHDg==,2020-06-11,9999-12-31,-34.9204940796,-56.1568107605,3.0,2.0,2.0,109.0,379000.0,2020,6,0,1,0_1,6
9kRi3y7q8BneUW0eFHujEA==,2020-06-11,2020-06-15,-34.9005286,-56.1872868,2.0,1.0,1.0,50.0,95000.0,2020,6,1,0,1_0,6
BCCvRK0Nio0UKM6KqmGwQA==,2020-06-11,2020-06-15,-34.9068486,-56.1663626,3.0,2.0,1.0,108.0,180000.0,2020,6,1,1,1_1,6
9EbooivE2dDn4VYbYR2blA==,2020-06-11,2020-06-15,-34.8696384,-56.2181714,3.0,2.0,1.0,70.0,70000.0,2020,6,3,0,3_0,6
cu3kAZf9ocEX/8phB7KFkg==,2020-06-11,2020-06-15,-34.898493,-56.183814,3.0,2.0,1.0,45.0,74000.0,2020,6,1,0,1_0,6
Tf1EoOLH4Arw9/EI98DLeA==,2020-06-11,2020-06-15,-34.920393,-56.151131,4.0,3.0,2.0,75.0,260000.0,2020,6,0,1,0_1,6
lMhHEXZaYNsI70Uwaf2XeQ==,2020-10-24,2021-04-09,-34.9011116,-56.16453171,1.0,2.0,1.0,45.0,175000.0,2020,10,1,1,1_1,10
ZCT67K9yVnNLysQ5bM4WzA==,2020-10-24,2020-11-20,-34.91735077,-56.15299606,3.0,2.0,2.0,68.0,289000.0,2020,10,0,1,0_1,10
9yVB7CkSdtUlYEJc942VlA==,2020-06-18,2021-05-04,-34.906561,-56.141183,2.0,2.0,2.0,68.0,235000.0,2020,6,1,2,1_2,6
xE4RSVCZL064TsXHdEm3Jg==,2020-06-18,2021-03-26,-34.907244,-56.145063,1.0,2.0,1.0,68.0,163500.0,2020,6,1,2,1_2,6
wwVNkQQEgcM7B/Gsg3RV8A==,2020-06-18,2021-05-04,-34.906561,-56.141183,3.0,2.0,3.0,68.0,490000.0,2020,6,1,2,1_2,6
2Js4BeYpoIsByMhwjPhK/w==,2020-06-18,2021-03-26,-34.907244,-56.145063,1.0,2.0,1.0,68.0,17200.0,2020,6,1,2,1_2,6
LpKPWpy/79h+SZ5jt7lEOA==,2020-06-18,2020-11-02,-34.907244,-56.145063,3.0,2.0,1.0,68.0,114000.0,2020,6,1,2,1_2,6
SQjg19Y99DUewPsCetWdGQ==,2020-06-18,2020-11-02,-34.90708,-56.143104,3.0,2.0,1.0,68.0,125500.0,2020,6,1,2,1_2,6
IH3ggZ2EdIoXy1kHb6KlCA==,2020-06-18,2020-06-20,-34.9069914,-56.205044,1.0,2.0,1.0,38.0,48500.0,2020,6,1,0,1_0,6
YNlyQwDtIQs5E37j7tscmA==,2020-06-18,2020-06-25,-34.9192711,-56.1614098,3.0,2.0,1.0,45.0,130000.0,2020,6,0,1,0_1,6
ahpQ8b/rK+P9KJP43zEGqA==,2020-06-18,2020-07-09,-34.8957215,-56.10669,2.0,1.0,1.0,42.0,175000.0,2020,6,1,3,1_3,6
Qy4QhRAvlvHhCrLUkx9Kow==,2020-06-18,2020-06-25,-34.9159084,-56.1506738,3.0,2.0,2.0,68.0,248000.0,2020,6,0,1,0_1,6
fR0W0vnX7eaWZQLaPMxxEQ==,2020-06-18,2021-06-08,-34.8955047,-56.1462309,3.0,2.0,1.0,51.0,147000.0,2020,6,1,2,1_2,6
6GD2TMtgW2Kn6Lx/v2yugg==,2020-06-18,2020-06-25,-34.9097082,-56.1445006,4.0,3.0,2.0,120.0,298000.0,2020,6,1,2,1_2,6
qvHrNl4Ng6YiiKnJFVXmFA==,2021-02-10,9999-12-31,-34.9025784,-56.1738324,3.0,4.0,2.0,120.0,212000.0,2021,2,1,1,1_1,14
B1gxnLDOUqNfVR6UCBjEpw==,2021-02-10,2021-03-26,-34.9081334,-56.1437756,1.0,2.0,1.0,35.0,130000.0,2021,2,1,2,1_2,14
8fnJd5FZiofFAPxVNdU2Tw==,2021-02-10,9999-12-31,-34.9002993,-56.1371104,3.0,2.0,1.0,73.0,139000.0,2021,2,1,2,1_2,14
KJTuvtDy3bVmPfV+WvoSgA==,2021-02-10,9999-12-31,-34.9208879,-56.1496631,3.0,2.0,1.0,50.0,265000.0,2021,2,0,1,0_1,14
80gsLUuOZcmVucX7ZJ+FXQ==,2021-02-10,2021-05-13,-34.8869119,-56.1068603,3.0,2.0,1.0,55.0,162000.0,2021,2,2,3,2_3,14
ns9xxo/ReFjf2th/81bryA==,2021-02-10,9999-12-31,-34.9009537,-56.1917308,5.0,4.0,2.0,99.0,180000.0,2021,2,1,0,1_0,14
TSc8Qm7IjOals58SfrxLww==,2021-04-25,2021-06-05,-34.907283,-56.1441798,3.0,2.0,1.0,36.0,171000.0,2021,4,1,2,1_2,16
YOBz+ENOfFoaXaq95u5pxA==,2020-05-28,2020-05-28,-34.9074131,-56.1731812,3.0,2.0,1.0,34.0,120000.0,2020,5,1,1,1_1,5
ABSBsJ8dcXkBmp+EWJN4sA==,2020-05-28,2020-06-25,-34.9092717,-56.1710354,2.0,1.0,1.0,44.0,79000.0,2020,5,1,1,1_1,5
h9KQyTeJhHODRer97jvH9A==,2020-05-28,2020-06-09,-34.903079,-56.184042,2.0,1.0,1.0,62.0,95000.0,2020,5,1,0,1_0,5
OaQh6Ue4R8+6RlcDES3JNQ==,2020-05-28,2020-05-29,-34.8941384,-56.1467834,3.0,2.0,1.0,58.0,147000.0,2020,5,1,2,1_2,5
RDb359hqTk2iCHI/X9KYMQ==,2020-05-28,2020-06-25,-34.8826959,-56.1654785,3.0,2.0,1.0,90.0,195000.0,2020,5,2,1,2_1,5
K8wADU3GDNopcCcLgc/d7Q==,2020-05-28,2020-06-25,-34.8729215,-56.0540364,3.0,2.0,2.0,125.0,350000.0,2020,5,3,4,3_4,5
rDN+O6SwrKzkwYEiZxWPPA==,2020-05-28,2020-06-15,-34.8729215,-56.0540364,3.0,2.0,2.0,128.0,320000.0,2020,5,3,4,3_4,5
hPvVh2/j3Eo81lFAxOnHEw==,2020-05-28,2020-06-01,-34.9142988,-56.150256,3.0,2.0,3.0,81.0,275000.0,2020,5,1,1,1_1,5
H7wwijobYFhAf6DAv8AJKQ==,2020-11-13,9999-12-31,-34.8997558,-56.1340119,3.0,2.0,2.0,63.0,198000.0,2020,11,1,2,1_2,11
L6xRsqVqug4PSgH22PafNg==,2020-11-13,2021-04-28,-34.8993901,-56.1697561,3.0,2.0,1.0,68.0,162500.0,2020,11,1,1,1_1,11
003/t7Balat/WMnVQ6oEMQ==,2020-10-05,9999-12-31,-34.914451,-56.149344,4.0,2.0,2.0,68.0,445000.0,2020,10,1,1,1_1,10
2N6uLShnqqnKo1eTv8b11A==,2020-10-05,2020-12-10,-34.8810479,-56.1631832,3.0,2.0,1.0,68.0,159000.0,2020,10,2,1,2_1,10
PCJoI2e1iljZaHrDPWDcyA==,2020-10-05,2021-05-04,-34.9147635611,-56.164392969,3.0,2.0,1.0,80.0,190000.0,2020,10,0,1,0_1,10
sKI5PzjOXY8IaHLMHbsp1A==,2020-09-01,2020-09-04,-34.9049701652,-56.1709280693,3.0,1.0,1.0,46.0,105000.0,2020,9,1,1,1_1,9
em6+0BL0XkWyehBk4Kv3wg==,2020-09-01,2020-09-04,-34.9031012851,-56.1923620007,3.0,2.0,1.0,74.0,150000.0,2020,9,1,0,1_0,9
5wobPliR7wWOcN18Oes2Og==,2020-09-01,2020-09-04,-34.9177087,-56.1551772,3.0,4.0,3.0,120.0,250000.0,2020,9,0,1,0_1,9
JkRl9Y3nEL3NgVQauGenjg==,2020-09-01,2020-09-04,-34.9145736,-56.1656254,1.0,2.0,1.0,31.0,120000.0,2020,9,1,1,1_1,9
xn9Ye8bvhqrO1n1PgDaYzw==,2020-09-01,2020-09-04,-34.9149805,-56.1614063,1.0,1.0,1.0,52.0,175000.0,2020,9,0,1,0_1,9
XihAOU8smlgmJjw2P1/G6w==,2020-09-01,2020-09-04,-34.9185405,-56.1529044,1.0,3.0,2.0,160.0,345000.0,2020,9,0,1,0_1,9
B7oMKKfp9suugNccUW7IMw==,2020-09-01,2020-09-04,-34.8776632,-56.1734403,2.0,1.0,1.0,40.0,89000.0,2020,9,2,1,2_1,9
mV379joIomRSRYKQz+jcKw==,2020-09-01,2020-09-04,-34.8783169,-56.1731526,3.0,2.0,1.0,46.0,95000.0,2020,9,2,1,2_1,9
HMp6GuZGwRMdlZV3mDA73A==,2020-09-01,2020-09-04,-34.9067188,-56.1493015,3.0,2.0,2.0,67.0,220000.0,2020,9,1,1,1_1,9
cGYKPFG6sY4j1xiKEtlBmQ==,2020-09-01,2020-09-04,-34.9122357,-56.1796871,4.0,2.0,2.0,58.0,114500.0,2020,9,1,1,1_1,9
5jAEq8OVLqZpquykeVqXAg==,2020-09-01,2020-09-04,-34.9170373796,-56.1504477503,5.0,3.0,3.0,215.0,550000.0,2020,9,0,1,0_1,9
8d7JbNeJqF+VfBzsbekoYg==,2021-02-04,9999-12-31,-34.9031594,-56.1595656,1.0,2.0,1.0,32.0,89000.0,2021,2,1,1,1_1,14
Ydo3RoTtZ8JGCZgcMPl/vg==,2021-02-04,9999-12-31,-34.9085585,-56.1400336,2.0,1.0,1.0,68.0,167000.0,2021,2,1,2,1_2,14
HLSGzHLNITQruPVOWMXfwQ==,2021-02-04,9999-12-31,-34.8866974,-56.0609929,3.0,3.0,2.0,68.0,595000.0,2021,2,2,4,2_4,14
FG45Gdq7X5b/MFZsiPB62w==,2021-02-04,9999-12-31,-34.8866974,-56.0609929,3.0,3.0,2.0,68.0,595000.0,2021,2,2,4,2_4,14
TY/N0pFBxS+3rti6Px+P2Q==,2021-02-04,2021-03-26,-34.9184414,-56.1541706,3.0,3.0,2.0,68.0,304000.0,2021,2,0,1,0_1,14
CbVlepS73rIfq860xG6z4w==,2021-02-04,9999-12-31,-34.9173979,-56.1505667,4.0,3.0,3.0,108.0,330000.0,2021,2,0,1,0_1,14
ABGDcM2w8SXGjH7b5av0jQ==,2021-03-12,2021-06-05,-34.868313,-56.173088,2.0,1.0,1.0,43.0,113500.0,2021,3,3,1,3_1,15
RIkW+7WGJIQU6DXEem49jQ==,2021-03-12,2021-06-05,-34.9015758,-56.1392638,2.0,1.0,1.0,39.0,108000.0,2021,3,1,2,1_2,15
KErsJInENHeJ4x6G/L2OYg==,2021-03-12,2021-06-05,-34.9085088,-56.135287,3.0,2.0,1.0,68.0,350000.0,2021,3,1,2,1_2,15
Hq0R4I1uDSMaid3MLZ/3Bw==,2021-03-12,2021-06-05,-34.8967683,-56.1141943,3.0,2.0,1.0,52.0,175000.0,2021,3,1,2,1_2,15
ic1hN3Q+RyiesgjJSa9mrw==,2021-03-12,2021-06-05,-34.9045183,-56.1341159,3.0,2.0,2.0,68.0,270000.0,2021,3,1,2,1_2,15
EpUefd3cMCqAsddreXCmHg==,2021-03-12,2021-06-05,-34.8864526,-56.106336,4.0,3.0,2.0,77.0,249000.0,2021,3,2,3,2_3,15
TGr9Lqio4srEh4jA3+XqCQ==,2021-03-12,2021-03-15,-34.9036794,-56.1579476,4.0,3.0,2.0,119.0,270000.0,2021,3,1,1,1_1,15
CTiFFH2iS0phA7plBQcnyg==,2021-03-12,2021-05-10,-34.9271707,-56.1586219,5.0,3.0,4.0,68.0,1550000.0,2021,3,0,1,0_1,15
E4FGdjyyeIaO46IvAMzhyg==,2021-03-12,2021-06-05,-34.9075948,-56.1558893,7.0,5.0,3.0,126.0,310000.0,2021,3,1,1,1_1,15
FLaJAgqmU2kmkJiVZbiujg==,2020-06-03,2020-06-25,-34.9251732,-56.1564847,3.0,2.0,2.0,53.0,210000.0,2020,6,0,1,0_1,6
kxNBxDvy1xyOJtCbDMxrqg==,2020-06-03,2020-06-25,-34.9057588,-56.1997222,2.0,1.0,1.0,67.0,181000.0,2020,6,1,0,1_0,6
c5vgZzPuba0kew+T0cxtTw==,2020-06-03,2020-06-15,-34.913189,-56.1751127,3.0,3.0,2.0,100.0,230000.0,2020,6,1,1,1_1,6
CwaUy/9lfhHvZyIJbcdPeQ==,2020-06-03,2020-06-15,-34.9104657166,-56.1502984116,1.0,2.0,1.0,68.0,99000.0,2020,6,1,1,1_1,6
49fm1DM6AUPfAwwGMb5QTw==,2020-06-03,2020-06-15,-34.9225853,-56.1613094,3.0,2.0,2.0,72.0,235000.0,2020,6,0,1,0_1,6
mMCu6Rbnddt9KOwCj7BGHw==,2020-06-03,2020-06-15,-34.8954707,-56.1096183,3.0,2.0,2.0,66.0,220000.0,2020,6,1,3,1_3,6
yxtYtJc2nibjm9e2vHRoBw==,2020-06-03,2020-06-15,-34.9093669,-56.1560798,3.0,2.0,1.0,55.0,128000.0,2020,6,1,1,1_1,6
2AmapyyFCV8ct8BZfUbk+g==,2021-03-21,9999-12-31,-34.90692,-56.150187,1.0,2.0,1.0,68.0,90900.0,2021,3,1,1,1_1,15
YL1LKNNP2MqYR6qeo3f/gQ==,2021-03-21,2021-05-04,-34.90692,-56.150187,1.0,2.0,1.0,68.0,103010.0,2021,3,1,1,1_1,15
KmGII5E2rrUypBfe4NuQeg==,2021-03-21,2021-05-04,-34.90692,-56.150187,2.0,2.0,2.0,68.0,149550.0,2021,3,1,1,1_1,15
uJIy+Wm84cO97LS98B2R3g==,2021-03-21,2021-05-04,-34.90692,-56.150187,2.0,2.0,2.0,68.0,242275.0,2021,3,1,1,1_1,15
TA0lFceMUTEHyN7VGspysw==,2021-03-21,9999-12-31,-34.90692,-56.150187,2.0,2.0,2.0,68.0,178525.0,2021,3,1,1,1_1,15
ykLjV5fvEO4nlwkrxftKJg==,2021-03-21,2021-05-04,-34.90692,-56.150187,1.0,2.0,1.0,68.0,96010.0,2021,3,1,1,1_1,15
KstaHISToBgdMV2KL2vuxg==,2021-03-21,9999-12-31,-34.90692,-56.150187,2.0,2.0,2.0,68.0,149525.0,2021,3,1,1,1_1,15
YEBkgu6Xt3jIuL/6MCZluw==,2021-03-21,2021-06-05,-34.9219244,-56.1508286,1.0,2.0,1.0,44.0,126843.0,2021,3,0,1,0_1,15
