start_date,anio,mes,mes_cont,zona,rooms,bedrooms,bathrooms,surface_total,price,price_per_m2
2020-07-11,2020,7,7,0_1,3.0,1.0,1.0,53.0,150000.0,2830.188679245283
2020-07-11,2020,7,7,0_1,3.0,1.0,1.0,103.0,160000.0,1553.3980582524273
2020-07-11,2020,7,7,1_2,3.0,2.0,2.0,77.0,236000.0,3064.935064935065
2020-07-11,2020,7,7,1_1,3.0,2.0,2.0,110.0,260000.0,2363.6363636363635
2020-07-11,2020,7,7,1_1,3.0,1.0,1.0,51.0,137500.0,2696.078431372549
2020-07-11,2020,7,7,1_2,3.0,1.0,1.0,58.0,137000.0,2362.0689655172414
2020-07-11,2020,7,7,1_2,3.0,1.0,1.0,58.0,137000.0,2362.0689655172414
2020-07-11,2020,7,7,1_1,3.0,1.0,1.0,51.0,137500.0,2696.078431372549
2020-07-11,2020,7,7,1_1,1.0,2.0,1.0,33.0,94000.0,2848.4848484848485
2020-07-11,2020,7,7,1_1,1.0,2.0,1.0,33.0,94000.0,2848.4848484848485
2020-07-11,2020,7,7,0_1,1.0,2.0,1.0,41.0,110000.0,2682.9268292682927
2020-07-11,2020,7,7,1_2,1.0,2.0,1.0,32.0,86000.0,2687.5
2020-07-11,2020,7,7,1_2,1.0,2.0,1.0,32.0,86000.0,2687.5
2020-07-11,2020,7,7,0_1,1.0,2.0,1.0,39.0,107000.0,2743.5897435897436
2020-07-11,2020,7,7,1_1,1.0,2.0,1.0,33.0,94000.0,2848.4848484848485
2020-07-11,2020,7,7,0_1,1.0,2.0,1.0,39.0,107000.0,2743.5897435897436
2020-07-11,2020,7,7,0_1,1.0,2.0,1.0,41.0,110000.0,2682.9268292682927
2020-07-11,2020,7,7,1_1,1.0,2.0,1.0,34.0,95500.0,2808.823529411765
2020-07-11,2020,7,7,1_2,1.0,2.0,1.0,39.0,94500.0,2423.076923076923
2020-07-11,2020,7,7,1_1,1.0,2.0,1.0,34.0,95500.0,2808.823529411765
2020-07-11,2020,7,7,1_2,1.0,2.0,1.0,39.0,94500.0,2423.076923076923
2020-06-16,2020,6,6,1_2,3.0,1.0,1.0,50.0,145000.0,2900.0
2020-06-16,2020,6,6,2_5,3.0,1.0,1.0,85.0,190000.0,2235.294117647059
2020-06-16,2020,6,6,2_2,3.0,6.0,4.0,68.0,260000.0,3823.529411764706
2020-06-16,2020,6,6,1_1,1.0,1.0,1.0,61.0,135000.0,2213.1147540983607
2020-06-16,2020,6,6,1_1,2.0,2.0,1.0,53.0,150000.0,2830.188679245283
2020-08-10,2020,8,8,2_2,3.0,1.0,1.0,36.0,15000.0,416.6666666666667
2020-08-10,2020,8,8,1_1,5.0,3.0,2.0,101.0,290000.0,2871.2871287128714
2021-02-24,2021,2,14,1_1,3.0,2.0,1.0,51.0,108000.0,2117.6470588235293
2021-02-24,2021,2,14,1_1,3.0,2.0,1.0,76.0,155500.0,2046.0526315789473
2020-12-04,2020,12,12,1_0,5.0,3.0,2.0,68.0,230000.0,3382.3529411764707
2020-12-04,2020,12,12,0_1,6.0,3.0,4.0,233.0,760000.0,3261.802575107296
2021-03-13,2021,3,15,1_2,3.0,1.0,1.0,68.0,155000.0,2279.4117647058824
2021-03-13,2021,3,15,1_1,3.0,2.0,2.0,75.0,320000.0,4266.666666666667
2021-03-13,2021,3,15,1_2,3.0,3.0,2.0,68.0,265000.0,3897.0588235294117
2021-03-13,2021,3,15,1_1,3.0,3.0,2.0,130.0,350000.0,2692.3076923076924
2021-04-12,2021,4,16,1_2,3.0,2.0,2.0,100.0,430000.0,4300.0
2021-04-12,2021,4,16,0_1,4.0,2.0,2.0,70.0,300000.0,4285.714285714285
2021-04-12,2021,4,16,1_1,4.0,3.0,1.0,75.0,135000.0,1800.0
2021-04-12,2021,4,16,0_1,5.0,3.0,2.0,129.0,359000.0,2782.9457364341083
2020-06-12,2020,6,6,0_1,3.0,3.0,2.0,68.0,540000.0,7941.176470588235
2020-06-12,2020,6,6,0_1,3.0,3.0,2.0,68.0,540000.0,7941.176470588235
2020-06-12,2020,6,6,1_2,3.0,3.0,1.0,63.0,110000.0,1746.031746031746
2020-06-12,2020,6,6,2_0,3.0,3.0,1.0,66.0,149000.0,2257.5757575757575
2020-06-12,2020,6,6,0_1,3.0,3.0,2.0,68.0,540000.0,7941.176470588235
2020-09-07,2020,9,9,1_2,2.0,2.0,1.0,68.0,123900.0,1822.0588235294117
2020-09-07,2020,9,9,3_0,2.0,1.0,1.0,38.0,85000.0,2236.842105263158
2020-09-07,2020,9,9,1_1,4.0,1.0,1.0,35.0,69000.0,1971.4285714285713
2020-09-07,2020,9,9,1_3,3.0,2.0,2.0,33.0,350000.0,10606.060606060606
2020-09-07,2020,9,9,1_3,3.0,2.0,1.0,114.0,410000.0,3596.4912280701756
2020-09-07,2020,9,9,2_1,3.0,2.0,1.0,68.0,115000.0,1691.1764705882354
2020-09-07,2020,9,9,1_3,3.0,2.0,2.0,68.0,350000.0,5147.058823529412
2020-09-07,2020,9,9,2_3,3.0,3.0,1.0,75.0,140000.0,1866.6666666666667
2021-03-11,2021,3,15,3_5,3.0,1.0,1.0,79.0,266000.0,3367.0886075949365
2021-03-11,2021,3,15,3_5,3.0,1.0,1.0,79.0,259000.0,3278.481012658228
2021-03-11,2021,3,15,3_5,3.0,1.0,1.0,79.0,266000.0,3367.0886075949365
2021-03-11,2021,3,15,3_5,3.0,1.0,1.0,79.0,263000.0,3329.1139240506327
2021-03-11,2021,3,15,1_1,3.0,2.0,1.0,68.0,161011.0,2367.8088235294117
2021-03-11,2021,3,15,3_1,3.0,2.0,1.0,68.0,185000.0,2720.5882352941176
2021-03-11,2021,3,15,2_3,3.0,2.0,1.0,65.0,198000.0,3046.153846153846
2021-03-11,2021,3,15,3_1,4.0,3.0,1.0,62.0,175000.0,2822.5806451612902
2020-12-05,2020,12,12,1_1,3.0,4.0,4.0,68.0,375000.0,5514.705882352941
2020-11-22,2020,11,11,1_0,3.0,2.0,1.0,68.0,178000.0,2617.6470588235293
2020-05-25,2020,5,5,1_0,3.0,2.0,1.0,60.0,123800.0,2063.3333333333335
2020-05-25,2020,5,5,1_2,3.0,2.0,2.0,55.0,155000.0,2818.181818181818
2020-05-25,2020,5,5,0_1,4.0,3.0,3.0,177.0,740000.0,4180.790960451977
2021-02-01,2021,2,14,2_2,3.0,2.0,1.0,51.0,145000.0,2843.1372549019607
2021-02-01,2021,2,14,1_2,3.0,2.0,1.0,68.0,200000.0,2941.176470588235
2021-02-01,2021,2,14,1_1,3.0,2.0,2.0,62.0,230000.0,3709.6774193548385
2021-02-01,2021,2,14,2_2,4.0,3.0,2.0,104.0,270000.0,2596.153846153846
2021-01-28,2021,1,13,1_2,3.0,2.0,2.0,83.0,245000.0,2951.8072289156626
2021-01-28,2021,1,13,0_1,4.0,3.0,3.0,146.0,400000.0,2739.72602739726
2021-01-28,2021,1,13,1_1,3.0,3.0,2.0,76.0,185000.0,2434.2105263157896
2020-07-15,2020,7,7,4_0,1.0,2.0,1.0,44.0,94936.0,2157.6363636363635
2020-07-15,2020,7,7,4_0,1.0,2.0,1.0,44.0,94936.0,2157.6363636363635
2020-07-15,2020,7,7,4_0,2.0,2.0,1.0,71.0,137969.0,1943.225352112676
2020-07-15,2020,7,7,1_1,2.0,1.0,1.0,56.0,156000.0,2785.714285714286
2020-07-15,2020,7,7,0_1,3.0,2.0,2.0,75.0,265000.0,3533.3333333333335
2021-04-02,2021,4,16,0_1,4.0,2.0,2.0,90.0,250000.0,2777.777777777778
2021-04-06,2021,4,16,0_1,3.0,2.0,1.0,60.0,158000.0,2633.3333333333335
2021-04-06,2021,4,16,0_1,4.0,3.0,4.0,140.0,495000.0,3535.714285714286
2021-04-06,2021,4,16,2_1,4.0,3.0,2.0,147.0,200000.0,1360.544217687075
2021-04-06,2021,4,16,1_1,4.0,3.0,2.0,100.0,205000.0,2050.0
2020-08-26,2020,8,8,2_1,2.0,1.0,1.0,40.0,129000.0,3225.0
2020-08-26,2020,8,8,0_1,2.0,1.0,1.0,45.0,179500.0,3988.8888888888887
2020-08-26,2020,8,8,2_4,3.0,2.0,2.0,68.0,315000.0,4632.35294117647
2020-08-26,2020,8,8,1_2,3.0,2.0,1.0,70.0,225000.0,3214.285714285714
2020-08-26,2020,8,8,1_1,4.0,3.0,2.0,90.0,125000.0,1388.888888888889
2020-08-26,2020,8,8,3_5,4.0,3.0,2.0,140.0,342000.0,2442.8571428571427
2020-08-26,2020,8,8,0_1,3.0,3.0,2.0,86.0,390000.0,4534.883720930233
2020-08-26,2020,8,8,2_3,4.0,3.0,3.0,210.0,385000.0,1833.3333333333333
2020-08-26,2020,8,8,1_0,5.0,4.0,2.0,211.0,340000.0,1611.3744075829384
2020-09-09,2020,9,9,1_1,3.0,3.0,3.0,415.0,1100000.0,2650.602409638554
2020-09-09,2020,9,9,1_1,3.0,3.0,3.0,415.0,1100000.0,2650.602409638554
2020-09-09,2020,9,9,1_0,3.0,2.0,1.0,55.0,250000.0,4545.454545454545
2020-09-09,2020,9,9,1_0,3.0,2.0,1.0,55.0,240000.0,4363.636363636364
2020-10-17,2020,10,10,2_2,3.0,2.0,1.0,66.0,110000.0,1666.6666666666667
2020-10-17,2020,10,10,1_0,3.0,2.0,1.0,68.0,144000.0,2117.6470588235293
2021-03-19,2021,3,15,0_1,3.0,2.0,1.0,68.0,144000.0,2117.6470588235293
2021-03-19,2021,3,15,1_1,1.0,2.0,1.0,36.0,80000.0,2222.222222222222
2021-03-19,2021,3,15,1_0,3.0,1.0,1.0,44.0,130000.0,2954.5454545454545
2021-03-19,2021,3,15,1_2,3.0,1.0,1.0,68.0,138000.0,2029.4117647058824
2021-03-19,2021,3,15,1_0,3.0,2.0,1.0,79.0,190000.0,2405.0632911392404
2021-03-19,2021,3,15,1_0,3.0,2.0,1.0,69.0,147000.0,2130.4347826086955
2021-03-19,2021,3,15,1_2,4.0,3.0,3.0,109.0,460000.0,4220.183486238532
2020-06-19,2020,6,6,0_1,3.0,4.0,3.0,268.0,980000.0,3656.716417910448
2020-06-19,2020,6,6,2_3,3.0,1.0,1.0,58.0,172000.0,2965.5172413793102
2020-06-19,2020,6,6,1_1,3.0,2.0,1.0,70.0,168000.0,2400.0
2020-06-19,2020,6,6,0_1,3.0,4.0,3.0,268.0,980000.0,3656.716417910448
2020-06-19,2020,6,6,0_1,3.0,3.0,2.0,124.0,495000.0,3991.935483870968
2020-06-19,2020,6,6,1_0,2.0,1.0,1.0,47.0,110000.0,2340.425531914894
2020-06-19,2020,6,6,1_1,3.0,2.0,1.0,60.0,140000.0,2333.3333333333335
2020-06-19,2020,6,6,1_2,4.0,3.0,1.0,60.0,110000.0,1833.3333333333333
2020-06-19,2020,6,6,0_1,4.0,3.0,3.0,100.0,275000.0,2750.0
2020-06-19,2020,6,6,0_1,5.0,4.0,3.0,120.0,450000.0,3750.0
2020-11-11,2020,11,11,1_1,3.0,2.0,1.0,55.0,155000.0,2818.181818181818
2020-11-11,2020,11,11,1_0,3.0,2.0,1.0,111.0,190000.0,1711.7117117117118
2020-11-11,2020,11,11,1_0,2.0,1.0,1.0,45.0,121884.0,2708.5333333333333
2020-11-11,2020,11,11,2_3,3.0,2.0,1.0,70.0,49500.0,707.1428571428571
2020-11-11,2020,11,11,1_2,3.0,3.0,2.0,250.0,800000.0,3200.0
2020-11-11,2020,11,11,1_2,4.0,3.0,2.0,250.0,800000.0,3200.0
2020-05-14,2020,5,5,2_2,3.0,2.0,2.0,58.0,185000.0,3189.655172413793
2020-05-14,2020,5,5,2_2,3.0,2.0,1.0,75.0,160000.0,2133.3333333333335
2020-05-14,2020,5,5,1_2,3.0,2.0,1.0,68.0,140000.0,2058.823529411765
2020-05-14,2020,5,5,1_2,3.0,3.0,3.0,312.0,595000.0,1907.051282051282
2020-05-07,2020,5,5,1_1,3.0,2.0,1.0,76.0,157000.0,2065.7894736842104
2020-05-07,2020,5,5,1_1,3.0,1.0,1.0,40.0,95000.0,2375.0
2020-05-07,2020,5,5,2_1,3.0,2.0,1.0,73.0,153500.0,2102.7397260273974
2020-05-23,2020,5,5,0_1,3.0,1.0,1.0,46.0,150000.0,3260.8695652173915
2020-05-23,2020,5,5,1_2,2.0,1.0,1.0,32.0,90000.0,2812.5
2020-07-09,2020,7,7,0_1,3.0,3.0,4.0,68.0,870000.0,12794.117647058823
2020-07-09,2020,7,7,1_1,1.0,2.0,1.0,39.0,87000.0,2230.769230769231
2020-07-09,2020,7,7,1_1,1.0,2.0,1.0,52.0,98800.0,1900.0
2020-07-09,2020,7,7,2_1,1.0,2.0,1.0,52.0,130000.0,2500.0
2020-07-09,2020,7,7,2_1,2.0,2.0,1.0,60.0,137600.0,2293.3333333333335
2020-07-09,2020,7,7,1_0,2.0,1.0,1.0,46.0,88000.0,1913.0434782608695
2020-07-09,2020,7,7,1_1,2.0,1.0,1.0,72.0,160000.0,2222.222222222222
2020-07-09,2020,7,7,1_1,2.0,1.0,1.0,39.0,110000.0,2820.5128205128203
2020-07-09,2020,7,7,2_0,3.0,2.0,1.0,70.0,175000.0,2500.0
2020-07-09,2020,7,7,1_2,3.0,2.0,2.0,80.0,267000.0,3337.5
2020-07-09,2020,7,7,1_1,5.0,4.0,2.0,204.0,285000.0,1397.0588235294117
2021-04-21,2021,4,16,1_2,1.0,2.0,1.0,68.0,98000.0,1441.1764705882354
2021-04-21,2021,4,16,2_2,3.0,2.0,1.0,43.0,105000.0,2441.860465116279
2021-04-21,2021,4,16,2_2,3.0,2.0,1.0,70.0,110000.0,1571.4285714285713
2021-04-21,2021,4,16,0_1,3.0,2.0,2.0,108.0,340000.0,3148.1481481481483
2021-04-21,2021,4,16,4_5,3.0,2.0,2.0,87.0,365000.0,4195.402298850575
2021-04-21,2021,4,16,4_5,3.0,2.0,2.0,87.0,365000.0,4195.402298850575
2021-04-21,2021,4,16,4_5,3.0,2.0,2.0,87.0,365000.0,4195.402298850575
2021-04-21,2021,4,16,4_5,3.0,2.0,2.0,87.0,365000.0,4195.402298850575
2021-04-21,2021,4,16,4_5,3.0,2.0,2.0,87.0,365000.0,4195.402298850575
2021-04-21,2021,4,16,4_5,3.0,2.0,2.0,87.0,365000.0,4195.402298850575
2020-06-23,2020,6,6,1_0,3.0,2.0,1.0,68.0,94890.0,1395.4411764705883
2020-06-23,2020,6,6,1_1,3.0,3.0,2.0,132.0,330000.0,2500.0
2020-06-23,2020,6,6,1_1,3.0,2.0,1.0,46.0,200000.0,4347.826086956522
2020-06-23,2020,6,6,3_1,3.0,2.0,1.0,50.0,75000.0,1500.0
2020-06-23,2020,6,6,3_0,3.0,2.0,1.0,68.0,119000.0,1750.0
2020-06-23,2020,6,6,2_3,4.0,3.0,1.0,68.0,75000.0,1102.9411764705883
2020-06-23,2020,6,6,0_1,5.0,3.0,3.0,146.0,350000.0,2397.2602739726026
2020-07-14,2020,7,7,0_1,3.0,4.0,1.0,187.0,420000.0,2245.9893048128342
2020-07-14,2020,7,7,1_2,1.0,2.0,1.0,30.0,118000.0,3933.3333333333335
2020-07-14,2020,7,7,1_2,1.0,2.0,1.0,29.0,136000.0,4689.6551724137935
2020-07-14,2020,7,7,1_0,2.0,2.0,1.0,78.0,145621.0,1866.9358974358975
2020-07-14,2020,7,7,1_0,2.0,1.0,1.0,40.0,75000.0,1875.0
2020-07-14,2020,7,7,1_0,2.0,2.0,1.0,42.0,97660.0,2325.2380952380954
2020-07-14,2020,7,7,0_1,2.0,1.0,1.0,54.0,115000.0,2129.6296296296296
2020-07-14,2020,7,7,1_2,3.0,2.0,2.0,85.0,260000.0,3058.823529411765
2020-07-14,2020,7,7,1_3,3.0,2.0,1.0,57.0,175000.0,3070.1754385964914
2020-07-14,2020,7,7,0_1,4.0,3.0,3.0,90.0,280000.0,3111.1111111111113
2020-07-14,2020,7,7,1_0,5.0,3.0,3.0,68.0,284000.0,4176.470588235294
2020-08-31,2020,8,8,1_1,3.0,2.0,2.0,107.0,263000.0,2457.9439252336447
2020-08-31,2020,8,8,1_1,3.0,2.0,2.0,83.0,245000.0,2951.8072289156626
2020-08-31,2020,8,8,1_1,3.0,1.0,1.0,50.0,157000.0,3140.0
2020-08-31,2020,8,8,1_1,3.0,2.0,1.0,56.0,114000.0,2035.7142857142858
2020-08-31,2020,8,8,1_1,3.0,1.0,1.0,46.0,156000.0,3391.304347826087
2020-08-31,2020,8,8,1_1,3.0,2.0,2.0,84.0,239000.0,2845.2380952380954
2020-08-31,2020,8,8,1_1,3.0,2.0,2.0,93.0,263000.0,2827.956989247312
2020-08-31,2020,8,8,1_1,3.0,1.0,1.0,46.0,154000.0,3347.8260869565215
2021-02-19,2021,2,14,1_1,2.0,1.0,1.0,37.0,95000.0,2567.5675675675675
2021-02-19,2021,2,14,1_2,3.0,2.0,2.0,83.0,220000.0,2650.602409638554
2021-02-19,2021,2,14,1_1,5.0,3.0,3.0,68.0,620000.0,9117.64705882353
2020-08-08,2020,8,8,1_2,1.0,1.0,1.0,42.0,120225.0,2862.5
2020-08-08,2020,8,8,1_2,1.0,1.0,1.0,41.0,95904.0,2339.121951219512
2020-08-08,2020,8,8,1_2,2.0,1.0,1.0,71.0,166950.0,2351.4084507042253
2020-08-08,2020,8,8,2_4,2.0,1.0,1.0,60.0,235000.0,3916.6666666666665
2020-08-08,2020,8,8,1_2,2.0,1.0,1.0,52.0,144900.0,2786.5384615384614
2020-08-08,2020,8,8,1_2,3.0,2.0,2.0,116.0,297044.0,2560.7241379310344
2020-08-08,2020,8,8,1_2,3.0,2.0,1.0,126.0,334500.0,2654.7619047619046
2020-08-08,2020,8,8,1_1,3.0,2.0,1.0,53.0,85000.0,1603.7735849056603
2020-08-08,2020,8,8,2_4,3.0,2.0,2.0,157.0,370000.0,2356.687898089172
2020-08-08,2020,8,8,2_4,4.0,3.0,3.0,362.0,665000.0,1837.0165745856355
2020-08-08,2020,8,8,1_2,4.0,3.0,2.0,178.0,385000.0,2162.921348314607
2020-08-08,2020,8,8,2_4,5.0,4.0,4.0,335.0,3500000.0,10447.76119402985
2020-08-08,2020,8,8,0_1,5.0,3.0,3.0,118.0,290000.0,2457.6271186440677
2020-12-16,2020,12,12,1_1,3.0,2.0,1.0,60.0,145000.0,2416.6666666666665
2020-12-16,2020,12,12,1_1,3.0,2.0,2.0,75.0,260000.0,3466.6666666666665
2020-08-07,2020,8,8,1_1,3.0,3.0,3.0,128.0,284000.0,2218.75
2020-08-07,2020,8,8,3_1,4.0,3.0,1.0,87.0,175000.0,2011.4942528735633
2020-08-07,2020,8,8,3_1,4.0,3.0,1.0,87.0,175000.0,2011.4942528735633
2020-08-07,2020,8,8,3_1,4.0,3.0,1.0,85.0,175000.0,2058.823529411765
2021-02-06,2021,2,14,1_2,3.0,3.0,2.0,250.0,800000.0,3200.0
2021-01-26,2021,1,13,2_3,3.0,1.0,1.0,45.0,138000.0,3066.6666666666665
2021-01-26,2021,1,13,1_3,3.0,2.0,2.0,83.0,300000.0,3614.4578313253014
2021-01-26,2021,1,13,1_1,4.0,3.0,2.0,82.0,245000.0,2987.8048780487807
2021-03-15,2021,3,15,1_2,3.0,2.0,1.0,52.0,185000.0,3557.6923076923076
2021-03-15,2021,3,15,1_2,3.0,1.0,1.0,68.0,180000.0,2647.0588235294117
2021-03-15,2021,3,15,1_0,14.0,3.0,3.0,504.0,650000.0,1289.6825396825398
2020-04-13,2020,4,4,1_1,4.0,3.0,1.0,120.0,100000.0,833.3333333333334
2020-04-13,2020,4,4,2_1,3.0,2.0,1.0,64.0,170000.0,2656.25
2021-01-27,2021,1,13,0_1,3.0,3.0,4.0,68.0,680000.0,10000.0
2021-01-27,2021,1,13,1_1,3.0,2.0,1.0,107.0,139000.0,1299.0654205607477
2021-01-27,2021,1,13,2_1,3.0,3.0,1.0,62.0,92500.0,1491.9354838709678
2021-01-27,2021,1,13,2_4,3.0,3.0,3.0,168.0,638000.0,3797.6190476190477
2021-01-27,2021,1,13,2_1,2.0,1.0,1.0,27.0,69000.0,2555.5555555555557
2021-01-27,2021,1,13,0_1,5.0,3.0,3.0,124.0,305000.0,2459.6774193548385
2020-12-14,2020,12,12,0_1,2.0,1.0,1.0,41.0,151000.0,3682.9268292682927
2020-12-14,2020,12,12,1_2,2.0,1.0,1.0,64.0,152100.0,2376.5625
2020-12-14,2020,12,12,1_1,3.0,2.0,2.0,70.0,167000.0,2385.714285714286
2020-12-14,2020,12,12,2_2,3.0,2.0,1.0,55.0,170000.0,3090.909090909091
2020-12-14,2020,12,12,1_1,4.0,3.0,2.0,79.0,240000.0,3037.974683544304
2020-12-14,2020,12,12,1_1,3.0,4.0,4.0,220.0,370000.0,1681.8181818181818
2021-02-11,2021,2,14,1_1,1.0,2.0,1.0,36.0,80000.0,2222.222222222222
2021-02-11,2021,2,14,5_0,2.0,1.0,1.0,58.0,85000.0,1465.5172413793102
2021-02-11,2021,2,14,0_1,2.0,1.0,1.0,62.0,269000.0,4338.709677419355
2021-02-11,2021,2,14,2_1,3.0,2.0,1.0,72.0,115000.0,1597.2222222222222
2021-02-11,2021,2,14,1_1,3.0,2.0,1.0,55.0,110000.0,2000.0
2021-02-11,2021,2,14,0_1,4.0,2.0,2.0,70.0,300000.0,4285.714285714285
2020-10-27,2020,10,10,0_1,4.0,2.0,1.0,68.0,260000.0,3823.529411764706
2020-10-27,2020,10,10,1_2,3.0,2.0,2.0,68.0,240000.0,3529.4117647058824
2020-10-27,2020,10,10,1_1,3.0,2.0,1.0,69.0,170000.0,2463.768115942029
2020-10-27,2020,10,10,0_1,4.0,3.0,2.0,91.0,265000.0,2912.087912087912
2020-10-27,2020,10,10,1_1,4.0,3.0,2.0,76.0,250000.0,3289.4736842105262
2020-12-30,2020,12,12,1_2,1.0,1.0,1.0,51.0,181000.0,3549.0196078431372
2020-12-30,2020,12,12,1_0,3.0,2.0,1.0,63.0,160000.0,2539.6825396825398
2020-12-30,2020,12,12,1_3,4.0,2.0,2.0,68.0,225000.0,3308.823529411765
2020-05-06,2020,5,5,1_2,1.0,2.0,1.0,28.0,105000.0,3750.0
2020-05-06,2020,5,5,2_3,3.0,2.0,2.0,122.0,435000.0,3565.5737704918033
2020-05-06,2020,5,5,3_1,3.0,2.0,1.0,100.0,130000.0,1300.0
2020-05-06,2020,5,5,3_4,3.0,2.0,2.0,121.0,320000.0,2644.628099173554
2021-01-11,2021,1,13,0_1,3.0,3.0,3.0,68.0,370000.0,5441.176470588235
2021-01-11,2021,1,13,1_0,4.0,3.0,2.0,90.0,105000.0,1166.6666666666667
2021-01-11,2021,1,13,1_2,5.0,3.0,5.0,303.0,1480000.0,4884.488448844884
2020-12-20,2020,12,12,5_2,3.0,3.0,3.0,68.0,60000.0,882.3529411764706
2020-12-20,2020,12,12,2_1,3.0,3.0,2.0,100.0,189000.0,1890.0
2020-08-19,2020,8,8,0_1,3.0,2.0,3.0,130.0,410000.0,3153.846153846154
2020-08-19,2020,8,8,1_2,3.0,2.0,2.0,69.0,268000.0,3884.057971014493
2020-08-19,2020,8,8,1_1,3.0,2.0,1.0,114.0,180000.0,1578.9473684210527
2020-08-19,2020,8,8,2_1,3.0,2.0,1.0,49.0,94000.0,1918.3673469387754
2020-08-19,2020,8,8,1_2,5.0,4.0,3.0,114.0,305000.0,2675.438596491228
2021-03-07,2021,3,15,0_1,3.0,2.0,1.0,64.0,133282.0,2082.53125
2021-03-07,2021,3,15,0_1,3.0,2.0,1.0,55.0,123291.0,2241.6545454545453
2021-03-07,2021,3,15,0_1,3.0,2.0,1.0,57.0,123497.0,2166.6140350877195
2021-03-07,2021,3,15,0_1,3.0,1.0,1.0,78.0,193125.0,2475.9615384615386
2021-03-07,2021,3,15,0_1,3.0,1.0,1.0,92.0,192198.0,2089.108695652174
2021-03-07,2021,3,15,0_1,3.0,1.0,1.0,67.0,175000.0,2611.9402985074626
2021-03-07,2021,3,15,2_1,3.0,2.0,1.0,54.0,220000.0,4074.074074074074
2021-03-07,2021,3,15,2_3,6.0,4.0,2.0,68.0,390000.0,5735.294117647059
2021-02-27,2021,2,14,2_4,3.0,1.0,1.0,68.0,245000.0,3602.9411764705883
2021-02-27,2021,2,14,1_3,3.0,2.0,2.0,80.0,295000.0,3687.5
2021-02-27,2021,2,14,1_1,3.0,2.0,1.0,59.0,155000.0,2627.1186440677966
2021-02-27,2021,2,14,0_1,3.0,2.0,1.0,79.0,240000.0,3037.974683544304
2021-02-27,2021,2,14,2_5,4.0,3.0,3.0,136.0,700000.0,5147.058823529412
2021-04-14,2021,4,16,2_1,3.0,2.0,2.0,58.0,135000.0,2327.5862068965516
2021-04-14,2021,4,16,1_2,3.0,2.0,2.0,169.0,780000.0,4615.384615384615
2020-09-21,2020,9,9,1_2,3.0,2.0,1.0,68.0,93400.0,1373.5294117647059
2020-09-21,2020,9,9,1_2,2.0,1.0,1.0,37.0,81500.0,2202.7027027027025
2020-09-21,2020,9,9,1_2,2.0,1.0,1.0,40.0,95000.0,2375.0
2020-09-21,2020,9,9,1_2,3.0,2.0,1.0,88.0,240000.0,2727.2727272727275
2020-09-21,2020,9,9,1_1,4.0,3.0,2.0,116.0,220000.0,1896.551724137931
2020-09-21,2020,9,9,1_0,4.0,3.0,1.0,75.0,145000.0,1933.3333333333333
2020-09-21,2020,9,9,1_1,3.0,3.0,2.0,160.0,330000.0,2062.5
2020-09-21,2020,9,9,1_1,3.0,3.0,2.0,160.0,330000.0,2062.5
2020-07-17,2020,7,7,0_1,3.0,2.0,2.0,112.0,550000.0,4910.714285714285
2020-07-17,2020,7,7,2_2,2.0,1.0,1.0,38.0,78000.0,2052.6315789473683
2020-07-17,2020,7,7,1_1,3.0,2.0,1.0,48.0,129000.0,2687.5
2020-07-17,2020,7,7,1_2,5.0,4.0,3.0,93.0,380000.0,4086.021505376344
2020-11-04,2020,11,11,0_1,2.0,1.0,1.0,40.0,151000.0,3775.0
2020-11-04,2020,11,11,2_2,2.0,1.0,1.0,37.0,108000.0,2918.9189189189187
2020-11-04,2020,11,11,1_1,3.0,2.0,2.0,151.0,178000.0,1178.8079470198675
2020-11-04,2020,11,11,4_5,3.0,2.0,2.0,113.0,385600.0,3412.3893805309735
2020-11-04,2020,11,11,1_1,3.0,1.0,1.0,68.0,122000.0,1794.1176470588234
2020-11-04,2020,11,11,2_3,2.0,1.0,1.0,45.0,135000.0,3000.0
2020-11-04,2020,11,11,1_1,2.0,1.0,1.0,59.0,149000.0,2525.423728813559
2020-11-04,2020,11,11,4_5,3.0,1.0,1.0,66.0,237500.0,3598.4848484848485
2020-11-04,2020,11,11,3_0,3.0,2.0,1.0,66.0,148000.0,2242.4242424242425
2020-12-22,2020,12,12,0_1,2.0,1.0,1.0,46.0,169000.0,3673.913043478261
2020-12-22,2020,12,12,1_2,3.0,2.0,1.0,68.0,260000.0,3823.529411764706
2020-11-25,2020,11,11,1_0,3.0,2.0,1.0,43.0,85000.0,1976.7441860465117
2020-11-25,2020,11,11,1_2,4.0,3.0,2.0,101.0,398000.0,3940.5940594059407
2020-06-24,2020,6,6,0_1,3.0,2.0,1.0,68.0,122000.0,1794.1176470588234
2020-06-24,2020,6,6,0_1,3.0,2.0,1.0,68.0,143000.0,2102.9411764705883
2020-06-24,2020,6,6,0_1,3.0,2.0,1.0,68.0,126000.0,1852.9411764705883
2020-06-24,2020,6,6,0_1,3.0,2.0,1.0,68.0,119000.0,1750.0
2020-06-24,2020,6,6,0_1,3.0,2.0,3.0,142.0,275000.0,1936.619718309859
2020-06-24,2020,6,6,2_1,3.0,2.0,1.0,60.0,175000.0,2916.6666666666665
2020-06-24,2020,6,6,1_0,3.0,1.0,1.0,68.0,70200.0,1032.3529411764705
2020-06-24,2020,6,6,1_2,3.0,2.0,1.0,119.0,265000.0,2226.890756302521
